Battery temp, Charger temp, Battery voltage, Battery current, Battery capacity
26,Not,8755,596,98
26,Not,8755,596,98
26,Not,8755,595,98
26,Not,8755,596,98
26,Not,8755,595,98
26,Not,8755,595,98
26,Not,8755,595,98
26,Not,8755,593,98
26,Not,8755,594,98
26,Not,8757,592,98
26,Not,8757,592,98
26,Not,8757,593,98
26,Not,8757,592,98
26,Not,8757,593,98
26,Not,8756,592,98
26,Not,8756,590,98
26,Not,8756,591,98
26,Not,8756,592,98
26,Not,8756,590,98
26,Not,8756,589,98
26,Not,8756,589,98
26,Not,8755,589,98
26,Not,8756,591,98
26,Not,8755,589,98
26,Not,8756,590,98
26,Not,8756,588,98
26,Not,8756,588,98
26,Not,8756,587,98
26,Not,8758,586,98
26,Not,8758,588,98
26,Not,8758,586,98
26,Not,8757,585,98
26,Not,8758,586,98
26,Not,8756,584,98
26,Not,8756,585,98
26,Not,8756,586,98
26,Not,8756,583,98
26,Not,8756,583,98
26,Not,8756,584,98
26,Not,8756,583,98
26,Not,8756,583,98
26,Not,8756,583,98
26,Not,8756,582,98
26,Not,8756,581,98
26,Not,8756,582,98
26,Not,8756,581,98
26,Not,8756,583,98
26,Not,8758,581,98
26,Not,8758,582,98
26,Not,8758,581,98
26,Not,8758,580,98
26,Not,8758,579,98
26,Not,8757,580,98
26,Not,8757,579,98
26,Not,8757,580,98
26,Not,8757,578,98
26,Not,8756,577,98
26,Not,8756,577,98
26,Not,8756,576,98
26,Not,8756,577,98
26,Not,8756,577,98
26,Not,8756,578,98
26,Not,8756,577,98
26,Not,8756,575,98
26,Not,8756,575,98
26,Not,8756,576,98
26,Not,8758,575,98
26,Not,8758,575,98
26,Not,8758,575,98
26,Not,8758,574,98
26,Not,8758,574,98
26,Not,8757,573,98
26,Not,8757,573,98
26,Not,8757,573,98
26,Not,8757,572,98
26,Not,8756,572,98
26,Not,8756,571,98
26,Not,8756,570,98
26,Not,8757,572,98
26,Not,8757,572,98
26,Not,8757,572,98
26,Not,8757,570,98
26,Not,8757,570,98
26,Not,8757,569,98
26,Not,8756,569,98
26,Not,8759,568,98
26,Not,8759,569,98
26,Not,8759,569,98
26,Not,8759,568,98
26,Not,8757,567,98
26,Not,8758,567,98
26,Not,8758,567,98
26,Not,8758,566,98
26,Not,8758,566,98
26,Not,8757,567,98
26,Not,8757,567,98
26,Not,8757,565,98
26,Not,8757,565,98
26,Not,8757,564,98
26,Not,8757,564,98
26,Not,8757,563,98
26,Not,8757,565,98
26,Not,8757,563,98
26,Not,8759,564,98
26,Not,8759,563,98
26,Not,8759,563,98
26,Not,8759,563,98
26,Not,8759,561,98
26,Not,8758,561,98
26,Not,8758,562,98
26,Not,8758,562,98
26,Not,8758,561,98
26,Not,8758,560,98
26,Not,8757,560,98
26,Not,8758,559,98
26,Not,8757,559,98
26,Not,8758,561,98
26,Not,8758,559,98
26,Not,8757,559,98
26,Not,8757,559,98
26,Not,8757,559,98
26,Not,8757,558,98
26,Not,8760,558,98
26,Not,8759,556,98
26,Not,8759,556,98
26,Not,8759,556,98
26,Not,8760,557,98
26,Not,8758,555,98
26,Not,8758,555,98
26,Not,8758,555,98
26,Not,8758,556,98
26,Not,8758,556,98
26,Not,8758,555,98
26,Not,8758,555,98
26,Not,8758,555,98
26,Not,8758,555,98
26,Not,8758,556,98
26,Not,8758,555,98
26,Not,8758,553,98
26,Not,8758,553,98
26,Not,8758,552,98
26,Not,8760,552,98
26,Not,8760,552,98
26,Not,8760,552,98
26,Not,8760,550,98
26,Not,8760,550,98
26,Not,8759,550,98
26,Not,8758,550,98
26,Not,8759,550,98
26,Not,8759,549,98
26,Not,8758,549,98
26,Not,8758,548,98
26,Not,8758,548,98
26,Not,8758,548,98
26,Not,8758,548,98
26,Not,8758,546,98
26,Not,8758,548,98
26,Not,8758,547,98
26,Not,8758,548,98
26,Not,8760,546,98
26,Not,8760,547,98
26,Not,8760,546,98
26,Not,8760,545,98
26,Not,8760,545,98
26,Not,8758,544,98
26,Not,8759,544,98
26,Not,8759,543,98
26,Not,8759,544,98
26,Not,8758,542,98
26,Not,8758,544,98
26,Not,8759,543,98
26,Not,8758,542,98
26,Not,8759,544,98
26,Not,8758,541,98
26,Not,8758,541,98
26,Not,8758,541,98
26,Not,8758,541,98
26,Not,8759,541,98
26,Not,8759,540,98
26,Not,8761,540,98
26,Not,8761,541,98
26,Not,8761,542,98
26,Not,8761,539,98
26,Not,8759,539,98
26,Not,8759,538,98
26,Not,8760,540,98
26,Not,8760,539,98
26,Not,8759,537,98
26,Not,8759,538,98
26,Not,8759,538,98
26,Not,8759,536,98
26,Not,8759,536,98
26,Not,8759,535,98
26,Not,8759,536,98
26,Not,8759,535,98
26,Not,8759,535,98
26,Not,8759,535,98
26,Not,8759,534,98
26,Not,8761,536,98
26,Not,8761,534,98
26,Not,8761,534,98
26,Not,8760,533,98
26,Not,8760,533,98
26,Not,8760,535,98
26,Not,8760,533,98
26,Not,8760,532,98
26,Not,8760,532,98
26,Not,8760,531,98
26,Not,8760,532,98
26,Not,8760,532,98
26,Not,8760,532,98
26,Not,8760,531,98
26,Not,8762,530,98
26,Not,8762,530,98
26,Not,8762,531,98
26,Not,8762,529,98
26,Not,8761,530,98
26,Not,8760,529,98
26,Not,8760,529,98
26,Not,8760,528,98
26,Not,8760,528,98
26,Not,8760,527,98
26,Not,8760,527,98
26,Not,8760,527,98
26,Not,8760,526,98
26,Not,8760,526,98
26,Not,8760,527,98
26,Not,8760,526,98
26,Not,8760,526,98
26,Not,8761,525,98
26,Not,8760,525,98
26,Not,8762,525,98
26,Not,8762,524,98
26,Not,8762,524,98
26,Not,8762,523,98
26,Not,8762,523,98
26,Not,8760,523,98
26,Not,8761,524,98
26,Not,8761,524,98
26,Not,8761,522,98
26,Not,8761,523,98
26,Not,8760,522,98
26,Not,8760,522,98
26,Not,8760,522,98
26,Not,8760,521,98
26,Not,8760,520,98
26,Not,8760,520,98
26,Not,8760,520,98
26,Not,8760,519,98
26,Not,8760,519,98
26,Not,8760,520,98
26,Not,8762,519,99
26,Not,8762,519,99
26,Not,8762,518,99
26,Not,8762,517,99
26,Not,8762,517,99
26,Not,8761,516,99
26,Not,8760,517,99
26,Not,8761,517,99
26,Not,8761,516,99
26,Not,8760,516,99
26,Not,8760,515,99
26,Not,8760,515,99
26,Not,8760,514,99
26,Not,8760,515,99
26,Not,8761,516,99
26,Not,8761,515,99
26,Not,8761,514,99
26,Not,8761,515,99
26,Not,8761,514,99
26,Not,8763,514,99
26,Not,8763,513,99
26,Not,8763,514,99
26,Not,8763,513,99
26,Not,8763,512,99
26,Not,8761,512,99
26,Not,8762,511,99
26,Not,8761,513,99
26,Not,8761,511,99
26,Not,8761,511,99
26,Not,8761,511,99
26,Not,8761,511,99
26,Not,8761,511,99
26,Not,8761,510,99
26,Not,8762,511,99
26,Not,8761,510,99
26,Not,8761,509,99
26,Not,8761,508,99
26,Not,8761,508,99
26,Not,8763,509,99
26,Not,8763,509,99
26,Not,8763,508,99
26,Not,8763,507,99
26,Not,8763,508,99
26,Not,8762,506,99
26,Not,8762,507,99
26,Not,8762,506,99
26,Not,8762,506,99
26,Not,8762,506,99
26,Not,8761,506,99
26,Not,8761,505,99
26,Not,8761,506,99
26,Not,8761,504,99
26,Not,8761,505,99
26,Not,8761,505,99
26,Not,8761,505,99
26,Not,8760,503,99
26,Not,8761,504,99
26,Not,8763,503,99
26,Not,8763,504,99
26,Not,8763,503,99
26,Not,8763,503,99
26,Not,8763,502,99
26,Not,8762,501,99
26,Not,8761,502,99
26,Not,8762,501,99
26,Not,8761,501,99
26,Not,8762,502,99
26,Not,8761,501,99
26,Not,8761,501,99
26,Not,8761,500,99
26,Not,8761,501,99
26,Not,8761,499,99
26,Not,8761,501,99
26,Not,8761,499,99
26,Not,8761,499,99
26,Not,8761,498,99
26,Not,8761,498,99
26,Not,8763,498,99
26,Not,8763,498,99
26,Not,8763,498,99
26,Not,8763,499,99
26,Not,8762,496,99
26,Not,8761,497,99
26,Not,8762,497,99
26,Not,8762,497,99
26,Not,8762,496,99
26,Not,8761,497,99
26,Not,8761,495,99
26,Not,8761,496,99
26,Not,8761,496,99
26,Not,8761,495,99
26,Not,8761,494,99
26,Not,8761,494,99
26,Not,8761,493,99
26,Not,8761,493,99
26,Not,8761,493,99
26,Not,8763,494,99
26,Not,8763,494,99
26,Not,8763,492,99
26,Not,8763,493,99
26,Not,8763,493,99
26,Not,8762,492,99
26,Not,8762,492,99
26,Not,8762,491,99
26,Not,8762,492,99
26,Not,8761,492,99
26,Not,8761,491,99
26,Not,8761,491,99
26,Not,8761,491,99
26,Not,8761,490,99
26,Not,8762,491,99
26,Not,8762,491,99
26,Not,8761,489,99
26,Not,8762,489,99
26,Not,8762,489,99
26,Not,8763,487,99
26,Not,8763,487,99
26,Not,8763,487,99
26,Not,8764,487,99
26,Not,8763,486,99
26,Not,8762,486,99
26,Not,8762,487,99
26,Not,8762,486,99
26,Not,8762,486,99
26,Not,8762,487,99
26,Not,8762,485,99
26,Not,8762,486,99
26,Not,8761,485,99
26,Not,8762,485,99
26,Not,8762,486,99
26,Not,8762,484,99
26,Not,8762,484,99
26,Not,8762,483,99
26,Not,8762,485,99
26,Not,8764,483,99
26,Not,8764,483,99
26,Not,8764,482,99
26,Not,8764,483,99
26,Not,8764,485,99
26,Not,8762,482,99
26,Not,8762,483,99
26,Not,8762,482,99
26,Not,8762,481,99
26,Not,8762,483,99
26,Not,8762,481,99
26,Not,8762,480,99
26,Not,8762,481,99
26,Not,8762,480,99
26,Not,8762,481,99
26,Not,8762,481,99
26,Not,8762,481,99
26,Not,8762,479,99
26,Not,8762,479,99
26,Not,8764,479,99
26,Not,8764,478,99
26,Not,8764,478,99
26,Not,8764,477,99
26,Not,8764,478,99
26,Not,8763,477,99
26,Not,8763,476,99
26,Not,8763,476,99
26,Not,8763,476,99
26,Not,8762,475,99
26,Not,8762,476,99
26,Not,8762,475,99
26,Not,8762,475,99
26,Not,8762,475,99
26,Not,8762,474,99
26,Not,8762,475,99
26,Not,8762,474,99
26,Not,8763,474,99
26,Not,8763,475,99
26,Not,8764,473,99
26,Not,8764,474,99
26,Not,8764,474,99
26,Not,8765,474,99
26,Not,8764,472,99
26,Not,8763,471,99
26,Not,8763,471,99
26,Not,8763,472,99
26,Not,8763,471,99
26,Not,8763,470,99
26,Not,8762,471,99
26,Not,8762,471,99
26,Not,8763,472,99
26,Not,8763,470,99
26,Not,8762,470,99
26,Not,8763,471,99
26,Not,8762,469,99
26,Not,8763,469,99
26,Not,8763,468,99
26,Not,8763,468,99
26,Not,8764,469,99
26,Not,8765,468,99
26,Not,8764,468,99
26,Not,8764,467,99
26,Not,8764,467,99
26,Not,8763,467,99
26,Not,8763,466,99
26,Not,8763,467,99
26,Not,8763,467,99
26,Not,8764,466,99
26,Not,8762,465,99
26,Not,8762,464,99
26,Not,8762,464,99
26,Not,8763,464,99
26,Not,8763,465,99
26,Not,8763,464,99
26,Not,8763,464,99
26,Not,8763,464,99
26,Not,8763,463,99
26,Not,8765,463,99
26,Not,8765,465,99
26,Not,8764,462,99
26,Not,8765,462,99
26,Not,8765,462,99
26,Not,8763,461,99
26,Not,8763,462,99
26,Not,8763,463,99
26,Not,8763,462,99
26,Not,8763,462,99
26,Not,8763,460,99
26,Not,8763,459,99
26,Not,8763,459,99
26,Not,8763,459,99
26,Not,8763,459,99
26,Not,8763,460,99
26,Not,8763,459,99
26,Not,8763,459,99
26,Not,8763,459,99
26,Not,8763,459,99
26,Not,8765,458,99
26,Not,8765,458,99
26,Not,8765,457,99
26,Not,8765,456,99
26,Not,8765,457,99
26,Not,8764,456,99
26,Not,8763,459,99
26,Not,8764,458,99
26,Not,8764,457,99
26,Not,8763,457,99
26,Not,8763,457,99
26,Not,8763,456,99
26,Not,8763,455,99
26,Not,8763,454,99
26,Not,8763,455,99
26,Not,8763,456,99
26,Not,8763,454,99
26,Not,8763,454,99
26,Not,8763,453,99
26,Not,8765,453,99
26,Not,8765,454,99
26,Not,8765,454,99
26,Not,8764,455,99
26,Not,8765,452,99
26,Not,8764,453,99
26,Not,8763,451,99
26,Not,8764,452,99
26,Not,8764,451,99
26,Not,8764,451,99
26,Not,8764,450,99
26,Not,8764,449,99
26,Not,8764,450,99
26,Not,8764,450,99
26,Not,8764,449,99
26,Not,8765,449,99
26,Not,8766,449,99
26,Not,8766,450,99
26,Not,8766,450,99
26,Not,8766,449,99
26,Not,8764,448,99
26,Not,8765,449,99
26,Not,8765,449,99
26,Not,8765,447,99
26,Not,8765,448,99
26,Not,8764,448,99
26,Not,8764,447,99
26,Not,8764,447,99
26,Not,8764,446,99
26,Not,8764,446,99
26,Not,8764,446,99
26,Not,8764,446,99
26,Not,8764,446,99
26,Not,8764,446,99
26,Not,8764,446,99
26,Not,8766,446,99
26,Not,8766,444,99
26,Not,8766,445,99
26,Not,8766,444,99
26,Not,8765,444,99
26,Not,8765,445,99
26,Not,8765,444,99
26,Not,8765,444,99
26,Not,8765,442,99
26,Not,8765,443,99
26,Not,8765,442,99
26,Not,8765,443,99
26,Not,8765,443,99
26,Not,8765,442,99
26,Not,8765,443,99
26,Not,8765,442,99
26,Not,8765,441,99
26,Not,8765,440,99
26,Not,8765,440,99
26,Not,8767,442,99
26,Not,8767,440,99
26,Not,8767,440,99
26,Not,8767,441,99
26,Not,8767,439,99
26,Not,8767,439,99
26,Not,8765,439,99
26,Not,8766,439,99
26,Not,8765,438,99
26,Not,8765,439,99
26,Not,8765,439,99
26,Not,8764,438,99
26,Not,8764,439,99
26,Not,8765,439,99
26,Not,8764,438,99
26,Not,8764,439,99
26,Not,8764,439,99
26,Not,8764,437,99
26,Not,8764,437,99
26,Not,8764,436,99
26,Not,8766,436,99
26,Not,8766,437,99
26,Not,8766,435,99
26,Not,8766,436,99
26,Not,8766,435,99
26,Not,8765,436,99
26,Not,8765,436,99
26,Not,8765,435,99
26,Not,8765,434,99
26,Not,8765,435,99
26,Not,8765,434,99
26,Not,8765,434,99
26,Not,8765,433,99
26,Not,8765,434,99
26,Not,8764,433,99
26,Not,8764,433,99
26,Not,8764,434,99
26,Not,8765,432,99
26,Not,8765,432,99
26,Not,8765,432,99
26,Not,8766,431,99
26,Not,8766,432,99
26,Not,8766,431,99
26,Not,8767,431,99
26,Not,8766,431,99
26,Not,8765,431,99
26,Not,8766,431,99
26,Not,8765,431,99
26,Not,8766,430,99
26,Not,8765,430,99
26,Not,8765,429,99
26,Not,8765,430,99
26,Not,8765,430,99
26,Not,8765,431,99
26,Not,8765,429,99
26,Not,8765,428,99
26,Not,8765,429,99
26,Not,8765,428,99
26,Not,8764,428,99
26,Not,8767,428,99
26,Not,8767,428,99
26,Not,8767,427,99
26,Not,8766,426,99
26,Not,8767,427,99
26,Not,8766,426,99
26,Not,8766,428,99
26,Not,8765,426,99
26,Not,8766,426,99
26,Not,8765,427,99
26,Not,8765,425,99
26,Not,8765,425,99
26,Not,8765,425,99
26,Not,8765,425,99
26,Not,8765,426,99
26,Not,8765,426,99
26,Not,8765,424,99
26,Not,8765,424,99
26,Not,8765,425,99
26,Not,8765,424,99
26,Not,8766,423,99
26,Not,8768,423,99
26,Not,8767,423,99
26,Not,8767,422,99
26,Not,8767,422,99
26,Not,8766,422,99
26,Not,8766,421,99
26,Not,8766,422,99
26,Not,8766,421,99
26,Not,8766,421,99
26,Not,8765,420,99
26,Not,8765,422,99
26,Not,8765,422,99
26,Not,8765,420,99
26,Not,8765,420,99
26,Not,8765,421,99
26,Not,8765,419,99
26,Not,8765,420,99
26,Not,8765,419,99
26,Not,8765,420,99
26,Not,8767,420,99
26,Not,8767,419,99
26,Not,8767,418,99
26,Not,8768,418,99
26,Not,8766,418,99
26,Not,8766,417,99
26,Not,8766,417,99
26,Not,8765,417,99
26,Not,8766,416,99
26,Not,8766,416,99
26,Not,8766,416,99
26,Not,8766,416,99
26,Not,8766,416,99
26,Not,8766,417,99
26,Not,8765,416,99
26,Not,8765,416,99
26,Not,8766,416,99
26,Not,8765,414,99
26,Not,8765,415,99
26,Not,8767,415,99
26,Not,8768,414,99
26,Not,8768,415,99
26,Not,8768,413,99
26,Not,8768,414,99
26,Not,8766,413,99
26,Not,8767,413,99
26,Not,8766,412,99
26,Not,8767,414,99
26,Not,8766,413,99
26,Not,8766,413,99
26,Not,8766,412,99
26,Not,8767,413,99
26,Not,8766,412,99
26,Not,8766,411,99
26,Not,8766,412,99
26,Not,8768,411,99
26,Not,8768,411,99
26,Not,8768,411,99
26,Not,8768,410,99
26,Not,8767,410,99
26,Not,8767,410,99
26,Not,8767,409,99
26,Not,8767,409,99
26,Not,8767,409,99
26,Not,8767,410,99
26,Not,8767,411,99
26,Not,8767,411,99
26,Not,8767,408,99
26,Not,8767,408,99
26,Not,8767,407,99
26,Not,8767,409,99
26,Not,8766,408,99
26,Not,8767,410,99
26,Not,8769,409,99
26,Not,8769,407,99
26,Not,8769,407,99
26,Not,8769,407,99
26,Not,8769,407,99
26,Not,8767,406,99
26,Not,8767,406,99
26,Not,8768,407,99
26,Not,8767,406,99
26,Not,8767,406,99
26,Not,8767,405,99
26,Not,8767,405,99
26,Not,8767,404,99
26,Not,8767,404,99
26,Not,8767,404,99
26,Not,8767,403,99
26,Not,8767,403,99
26,Not,8767,405,99
26,Not,8767,405,99
26,Not,8767,403,99
26,Not,8769,404,99
26,Not,8769,402,99
26,Not,8769,403,99
26,Not,8769,404,99
26,Not,8769,402,99
26,Not,8768,404,99
26,Not,8767,402,99
26,Not,8768,402,99
26,Not,8768,401,99
26,Not,8767,401,99
26,Not,8767,401,99
26,Not,8767,402,99
26,Not,8766,401,99
26,Not,8766,401,99
26,Not,8766,401,99
26,Not,8767,401,99
26,Not,8767,402,99
26,Not,8767,400,99
26,Not,8767,400,99
26,Not,8767,399,99
26,Not,8769,401,99
26,Not,8768,400,99
26,Not,8768,399,99
26,Not,8769,399,99
26,Not,8767,399,99
26,Not,8767,398,99
26,Not,8767,398,99
26,Not,8767,399,99
26,Not,8767,399,99
26,Not,8767,398,99
26,Not,8767,398,99
26,Not,8767,399,99
26,Not,8767,398,99
26,Not,8767,398,99
26,Not,8767,397,99
26,Not,8767,396,99
26,Not,8767,396,99
26,Not,8767,397,99
26,Not,8767,396,99
26,Not,8769,396,99
26,Not,8769,397,99
26,Not,8769,396,99
26,Not,8769,396,99
26,Not,8769,395,99
26,Not,8767,395,99
26,Not,8768,394,99
26,Not,8767,394,99
26,Not,8767,395,99
26,Not,8767,396,99
26,Not,8767,394,99
26,Not,8767,393,99
26,Not,8767,394,99
26,Not,8767,394,99
26,Not,8767,393,99
26,Not,8767,393,99
26,Not,8767,393,99
26,Not,8767,393,99
26,Not,8767,392,99
26,Not,8767,391,99
26,Not,8769,391,99
26,Not,8769,391,99
26,Not,8769,391,99
26,Not,8768,390,99
26,Not,8769,391,99
26,Not,8767,391,99
26,Not,8768,390,99
26,Not,8768,389,99
26,Not,8768,391,99
26,Not,8768,392,99
26,Not,8767,390,99
26,Not,8767,390,99
26,Not,8767,391,99
26,Not,8767,388,99
26,Not,8767,389,99
26,Not,8767,388,99
26,Not,8767,388,99
26,Not,8767,389,99
26,Not,8767,388,99
26,Not,8769,387,99
26,Not,8769,388,99
26,Not,8769,387,99
26,Not,8769,388,99
26,Not,8769,388,99
26,Not,8768,388,99
26,Not,8768,387,99
26,Not,8768,386,99
26,Not,8768,386,99
26,Not,8767,386,99
26,Not,8767,387,99
26,Not,8767,386,99
26,Not,8767,386,99
26,Not,8767,385,99
26,Not,8767,386,99
26,Not,8768,385,99
26,Not,8768,385,99
26,Not,8768,384,99
26,Not,8767,385,99
26,Not,8767,384,99
26,Not,8769,383,99
26,Not,8769,383,99
26,Not,8770,383,99
26,Not,8769,383,99
26,Not,8769,383,99
26,Not,8768,384,99
26,Not,8768,383,99
26,Not,8768,382,99
26,Not,8768,382,99
26,Not,8768,381,99
26,Not,8767,382,99
26,Not,8768,383,99
26,Not,8768,382,99
26,Not,8768,382,99
26,Not,8768,381,99
26,Not,8768,381,99
26,Not,8768,380,99
26,Not,8768,381,99
26,Not,8768,379,99
26,Not,8768,379,99
26,Not,8768,379,99
26,Not,8769,378,99
26,Not,8769,378,99
26,Not,8769,378,99
26,Not,8769,379,99
26,Not,8769,379,99
26,Not,8768,379,99
26,Not,8769,378,99
26,Not,8769,378,99
26,Not,8769,379,99
26,Not,8769,378,99
26,Not,8769,378,99
26,Not,8769,378,99
26,Not,8768,377,99
26,Not,8768,377,99
26,Not,8770,378,99
26,Not,8770,377,99
26,Not,8771,378,99
26,Not,8771,378,99
26,Not,8771,376,99
26,Not,8769,377,99
26,Not,8769,376,99
26,Not,8769,376,99
26,Not,8769,376,99
26,Not,8769,374,99
26,Not,8769,375,99
26,Not,8769,376,99
26,Not,8769,374,99
26,Not,8768,373,99
26,Not,8769,374,99
26,Not,8769,375,99
26,Not,8768,374,99
26,Not,8769,377,99
26,Not,8768,375,99
26,Not,8770,374,99
26,Not,8770,373,99
26,Not,8770,374,99
26,Not,8771,375,99
26,Not,8770,373,99
26,Not,8769,372,99
26,Not,8769,373,99
26,Not,8769,372,99
26,Not,8769,372,99
26,Not,8769,372,99
26,Not,8768,372,99
26,Not,8768,372,99
26,Not,8768,372,99
26,Not,8768,372,99
26,Not,8768,371,99
26,Not,8768,372,99
26,Not,8769,370,99
26,Not,8769,371,99
26,Not,8769,371,99
26,Not,8769,371,99
26,Not,8770,371,99
26,Not,8770,370,99
26,Not,8770,371,99
26,Not,8771,369,99
26,Not,8771,372,99
26,Not,8769,369,99
26,Not,8769,368,99
26,Not,8769,368,99
26,Not,8769,368,99
26,Not,8770,371,99
26,Not,8769,369,99
26,Not,8768,367,99
26,Not,8768,368,99
26,Not,8768,367,99
26,Not,8769,367,99
26,Not,8769,367,99
26,Not,8769,366,99
26,Not,8769,367,99
26,Not,8769,367,99
26,Not,8769,367,99
26,Not,8771,366,99
26,Not,8771,367,99
26,Not,8771,365,99
26,Not,8771,365,99
26,Not,8771,366,99
26,Not,8769,364,99
26,Not,8769,364,99
26,Not,8769,364,99
26,Not,8769,364,99
26,Not,8769,363,99
26,Not,8769,363,99
26,Not,8769,363,99
26,Not,8769,364,99
26,Not,8769,364,99
26,Not,8769,363,99
26,Not,8769,364,99
26,Not,8769,364,99
26,Not,8769,363,99
26,Not,8769,362,99
26,Not,8769,364,99
26,Not,8771,363,99
26,Not,8771,362,99
26,Not,8771,361,99
26,Not,8771,362,99
26,Not,8771,363,99
26,Not,8770,362,99
26,Not,8770,363,99
26,Not,8770,360,99
26,Not,8770,361,99
26,Not,8770,361,99
26,Not,8769,360,99
26,Not,8769,359,99
26,Not,8769,360,99
26,Not,8769,361,99
26,Not,8769,359,99
26,Not,8769,358,99
26,Not,8769,359,99
26,Not,8769,359,99
26,Not,8769,359,99
26,Not,8771,358,99
26,Not,8771,358,99
26,Not,8771,360,99
26,Not,8771,359,99
26,Not,8771,358,99
26,Not,8770,358,99
26,Not,8770,359,99
26,Not,8770,357,99
26,Not,8770,357,99
26,Not,8770,357,99
26,Not,8770,357,99
26,Not,8769,357,99
26,Not,8769,356,99
26,Not,8770,356,99
26,Not,8769,355,99
26,Not,8770,355,99
25,Not,8771,355,99
26,Not,8772,356,99
26,Not,8772,355,99
26,Not,8772,355,99
25,Not,8772,355,99
26,Not,8770,354,99
26,Not,8771,354,99
26,Not,8771,354,99
26,Not,8770,354,99
25,Not,8771,355,99
26,Not,8770,353,99
25,Not,8770,354,99
26,Not,8770,353,99
26,Not,8770,354,99
25,Not,8770,353,99
26,Not,8770,352,99
25,Not,8770,353,99
26,Not,8770,352,99
26,Not,8770,351,99
26,Not,8770,352,99
26,Not,8772,352,99
25,Not,8772,354,99
26,Not,8772,351,99
25,Not,8772,352,99
26,Not,8772,352,99
26,Not,8770,350,99
25,Not,8770,350,99
26,Not,8770,350,99
25,Not,8769,351,99
26,Not,8770,350,99
25,Not,8769,351,99
25,Not,8769,349,99
25,Not,8769,350,99
25,Not,8769,349,99
25,Not,8769,348,99
25,Not,8769,349,99
25,Not,8769,350,99
25,Not,8769,349,99
25,Not,8769,349,99
25,Not,8772,350,99
25,Not,8771,348,99
25,Not,8771,347,99
25,Not,8771,349,99
25,Not,8771,349,99
25,Not,8770,347,99
25,Not,8770,348,99
25,Not,8770,347,99
25,Not,8770,347,99
25,Not,8770,347,99
25,Not,8770,347,99
25,Not,8770,347,99
25,Not,8770,347,99
25,Not,8770,346,99
25,Not,8770,346,99
25,Not,8770,346,99
25,Not,8770,347,99
25,Not,8770,346,99
25,Not,8770,345,99
25,Not,8770,346,99
25,Not,8772,347,99
25,Not,8772,347,99
25,Not,8772,346,99
25,Not,8772,345,99
25,Not,8772,344,99
25,Not,8770,344,99
25,Not,8770,344,99
25,Not,8770,343,99
25,Not,8770,343,99
25,Not,8770,343,99
25,Not,8770,343,99
25,Not,8770,344,99
25,Not,8770,342,99
25,Not,8769,341,99
25,Not,8770,341,99
25,Not,8770,342,99
25,Not,8770,342,99
25,Not,8770,342,99
25,Not,8770,341,99
25,Not,8770,340,99
25,Not,8770,341,99
25,Not,8772,341,99
25,Not,8772,342,99
25,Not,8772,340,99
25,Not,8772,339,99
25,Not,8770,341,99
25,Not,8770,340,99
25,Not,8770,339,99
25,Not,8770,338,99
25,Not,8770,339,99
25,Not,8770,339,99
25,Not,8770,340,99
25,Not,8770,339,99
25,Not,8770,339,99
25,Not,8770,339,99
25,Not,8770,339,99
25,Not,8770,339,99
25,Not,8770,339,99
25,Not,8770,339,99
25,Not,8770,339,99
25,Not,8772,339,99
25,Not,8772,338,99
25,Not,8772,338,99
25,Not,8772,337,99
25,Not,8772,338,99
25,Not,8771,337,99
25,Not,8771,337,99
25,Not,8771,337,99
25,Not,8771,336,99
25,Not,8772,338,99
25,Not,8771,336,99
25,Not,8771,337,99
25,Not,8771,337,99
25,Not,8771,337,99
25,Not,8771,337,99
25,Not,8771,338,99
25,Not,8773,336,99
25,Not,8773,336,99
25,Not,8773,335,99
25,Not,8773,335,99
25,Not,8773,336,99
25,Not,8772,337,99
25,Not,8771,334,99
25,Not,8772,335,99
25,Not,8771,335,99
25,Not,8771,334,99
25,Not,8771,334,99
25,Not,8771,334,99
25,Not,8771,334,99
25,Not,8771,334,99
25,Not,8770,335,99
25,Not,8771,335,99
25,Not,8771,334,99
25,Not,8770,333,99
25,Not,8770,334,99
25,Not,8773,334,99
25,Not,8772,333,99
25,Not,8772,333,99
25,Not,8772,333,99
25,Not,8772,331,99
25,Not,8771,332,99
25,Not,8771,334,99
25,Not,8771,331,99
25,Not,8771,330,99
25,Not,8771,330,99
25,Not,8771,331,99
25,Not,8771,331,99
25,Not,8771,330,99
25,Not,8771,331,99
25,Not,8771,330,99
25,Not,8770,329,99
25,Not,8771,330,99
25,Not,8771,330,99
25,Not,8771,331,99
25,Not,8771,329,99
25,Not,8772,329,99
25,Not,8773,328,99
25,Not,8772,328,99
25,Not,8773,329,99
25,Not,8773,329,99
25,Not,8771,328,99
25,Not,8771,329,99
25,Not,8770,328,99
25,Not,8771,327,99
25,Not,8771,327,99
25,Not,8771,327,99
25,Not,8771,328,99
25,Not,8771,327,99
25,Not,8771,327,99
25,Not,8771,329,99
25,Not,8771,326,99
25,Not,8770,327,99
25,Not,8771,328,99
25,Not,8770,326,99
25,Not,8771,325,99
25,Not,8773,325,99
25,Not,8772,324,99
25,Not,8772,324,99
25,Not,8773,325,99
25,Not,8773,324,99
25,Not,8771,323,99
25,Not,8771,324,99
25,Not,8771,324,99
25,Not,8771,323,99
25,Not,8772,324,99
25,Not,8771,322,99
25,Not,8771,324,99
25,Not,8771,323,99
25,Not,8771,322,99
25,Not,8771,323,99
25,Not,8771,323,99
